"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"BeModelChildReport","BeModelChildReport.eyeScreening.modifierExtension","BeModelChildReport.eyeScreening.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport","BeModelChildReport.eyeScreening.subject","BeModelChildReport.eyeScreening.subject","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient]]}
","Child that the report is about","The child that the report is about.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeScreening.subject",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeScreening.date","BeModelChildReport.eyeScreening.date","","","",1,1,"","","","date {[]} {[]}
","Date of eye screening","The date of eye screening.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeScreening.date",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeScreening.code","BeModelChildReport.eyeScreening.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code","Code","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <code value=""eye-screening""/>
    <display value=""Eye screening findings""/>
  </coding>
</valueCodeableConcept>","","","",,,,,"",,,,"BeModelChildReport.eyeScreening.code",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeScreening.valueCodeableConcept","BeModelChildReport.eyeScreening.valueCodeableConcept","","","",1,1,"","","","code {[]} {[]}
","Result of eye screening","Result of eye screening.","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/childrecord/ValueSet/eye-screening-results","",,,,"BeModelChildReport.eyeScreening.valueCodeableConcept",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults","BeModelChildReport.eyeResults","","","",0,*,"","","","Base {[]} {[]}
","Eye","Details about the eyes.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults",0,*,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.inspectionPupilAbnormal","BeModelChildReport.eyeResults.inspectionPupilAbnormal","","","",0,1,"","","","BackboneElement {[]} {[]}
","[BeClinicalObservation] Inspection pupil abnormal","Details about the inspection of the pupil.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.inspectionPupilAbnormal",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelChildReport","BeModelChildReport.eyeResults.inspectionPupilAbnormal.id","BeModelChildReport.eyeResults.inspectionPupilAbnormal.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.inspectionPupilAbnormal.extension","BeModelChildReport.eyeResults.inspectionPupilAbnormal.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport","BeModelChildReport.eyeResults.inspectionPupilAbnormal.modifierExtension","BeModelChildReport.eyeResults.inspectionPupilAbnormal.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport","BeModelChildReport.eyeResults.inspectionPupilAbnormal.subject","BeModelChildReport.eyeResults.inspectionPupilAbnormal.subject","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient]]}
","Child that the report is about","The child that the report is about.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.inspectionPupilAbnormal.subject",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.inspectionPupilAbnormal.date","BeModelChildReport.eyeResults.inspectionPupilAbnormal.date","","","",1,1,"","","","date {[]} {[]}
","Date of abnormal pupil inspection finding","Date of abnormal pupil inspection finding.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.inspectionPupilAbnormal.date",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.inspectionPupilAbnormal.code","BeModelChildReport.eyeResults.inspectionPupilAbnormal.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Inspection pupil abnormal","Inspection pupil abnormal","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <code value=""inspection-pupil-normal""/>
    <display value=""Inspection pupil abnormal""/>
  </coding>
</valueCodeableConcept>","","","",,,,,"",,,,"BeModelChildReport.eyeResults.inspectionPupilAbnormal.code",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.inspectionPupilAbnormal.valueBoolean","BeModelChildReport.eyeResults.inspectionPupilAbnormal.valueBoolean","","","",1,1,"","","","boolean {[]} {[]}
","Inspection pupil abnormal","Inspection pupil abnormal","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.inspectionPupilAbnormal.valueBoolean",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.eyeMovementAndPosition","BeModelChildReport.eyeResults.eyeMovementAndPosition","","","",0,*,"","","","BackboneElement {[]} {[]}
","[BeClinicalObservation] Findings about the eye movement and position","[BeClinicalObservation] Findings about the eye movement and position","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.eyeMovementAndPosition",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelChildReport","BeModelChildReport.eyeResults.eyeMovementAndPosition.id","BeModelChildReport.eyeResults.eyeMovementAndPosition.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.eyeMovementAndPosition.extension","BeModelChildReport.eyeResults.eyeMovementAndPosition.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport","BeModelChildReport.eyeResults.eyeMovementAndPosition.modifierExtension","BeModelChildReport.eyeResults.eyeMovementAndPosition.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport","BeModelChildReport.eyeResults.eyeMovementAndPosition.subject","BeModelChildReport.eyeResults.eyeMovementAndPosition.subject","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient]]}
","Child that the report is about","The child that the report is about.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.eyeMovementAndPosition.subject",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.eyeMovementAndPosition.date","BeModelChildReport.eyeResults.eyeMovementAndPosition.date","","","",1,1,"","","","date {[]} {[]}
","Date of eye movement and position results","The date of eye movement and position results.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.eyeMovementAndPosition.date",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.eyeMovementAndPosition.code","BeModelChildReport.eyeResults.eyeMovementAndPosition.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code","Code","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <code value=""eye-movement-and-position""/>
    <display value=""Eye movement and position""/>
  </coding>
</valueCodeableConcept>","","","",,,,,"",,,,"BeModelChildReport.eyeResults.eyeMovementAndPosition.code",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.eyeMovementAndPosition.valueCode","BeModelChildReport.eyeResults.eyeMovementAndPosition.valueCode","","","",1,1,"","","","code {[]} {[]}
","Result of testing eye movement and position","Result of testing eye movement and position.","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/childrecord/ValueSet/VSEyeMovementAndPosition","",,,,"BeModelChildReport.eyeResults.eyeMovementAndPosition.valueCode",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.eyeRemarks","BeModelChildReport.eyeResults.eyeRemarks","","","",0,1,"","","","BackboneElement {[]} {[]}
","[BeClinicalObservation] Eye remarks","Free text remarks about the eyes.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.eyeRemarks",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelChildReport","BeModelChildReport.eyeResults.eyeRemarks.id","BeModelChildReport.eyeResults.eyeRemarks.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.eyeRemarks.extension","BeModelChildReport.eyeResults.eyeRemarks.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport","BeModelChildReport.eyeResults.eyeRemarks.modifierExtension","BeModelChildReport.eyeResults.eyeRemarks.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport","BeModelChildReport.eyeResults.eyeRemarks.subject","BeModelChildReport.eyeResults.eyeRemarks.subject","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient]]}
","Child that the report is about","The child that the report is about.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.eyeRemarks.subject",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.eyeRemarks.date","BeModelChildReport.eyeResults.eyeRemarks.date","","","",1,1,"","","","date {[]} {[]}
","Date of eye remarks","The date of eye remarks.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.eyeRemarks.date",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.eyeRemarks.code","BeModelChildReport.eyeResults.eyeRemarks.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Eye remark","Eye remark","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <code value=""eye-remarks""/>
    <display value=""Eye remarks""/>
  </coding>
</valueCodeableConcept>","","","",,,,,"",,,,"BeModelChildReport.eyeResults.eyeRemarks.code",1,1,"",""
"BeModelChildReport","BeModelChildReport.eyeResults.eyeRemarks.valueString","BeModelChildReport.eyeResults.eyeRemarks.valueString","","","",1,1,"","","","string {[]} {[]}
","Eye remarks","Eye remarks","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeResults.eyeRemarks.valueString",1,1,"",""
"BeModelChildReport","BeModelChildReport.inTreatmentWithOphthalmologist","BeModelChildReport.inTreatmentWithOphthalmologist","","","",0,*,"","","","BackboneElement {[]} {[]}
","[BeClinicalObservation] In treatment with ophthalmologist","Details about treatment with an ophthalmologist.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.inTreatmentWithOphthalmologist",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelChildReport","BeModelChildReport.inTreatmentWithOphthalmologist.id","BeModelChildReport.inTreatmentWithOphthalmologist.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelChildReport","BeModelChildReport.inTreatmentWithOphthalmologist.extension","BeModelChildReport.inTreatmentWithOphthalmologist.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport","BeModelChildReport.inTreatmentWithOphthalmologist.modifierExtension","BeModelChildReport.inTreatmentWithOphthalmologist.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport","BeModelChildReport.inTreatmentWithOphthalmologist.date","BeModelChildReport.inTreatmentWithOphthalmologist.date","","","",1,1,"","","","date {[]} {[]}
","Date of remarks about treatment with ophthalmologist.","Date of remarks about treatment with ophthalmologist.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.inTreatmentWithOphthalmologist.date",1,1,"",""
"BeModelChildReport","BeModelChildReport.inTreatmentWithOphthalmologist.code","BeModelChildReport.inTreatmentWithOphthalmologist.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code","Code","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <code value=""in-treatment-with-ophtalmologist""/>
    <display value=""In treatment with ophthalmologist""/>
  </coding>
</valueCodeableConcept>","","","",,,,,"",,,,"BeModelChildReport.inTreatmentWithOphthalmologist.code",1,1,"",""
"BeModelChildReport","BeModelChildReport.inTreatmentWithOphthalmologist.valueCode","BeModelChildReport.inTreatmentWithOphthalmologist.valueCode","","","",1,1,"","","","code {[]} {[]}
","Treatment with ophthalmologist","Treatment with ophthalmologist.","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/childrecord/ValueSet/VSOphthalmologistTreatments","",,,,"BeModelChildReport.inTreatmentWithOphthalmologist.valueCode",1,1,"",""
"BeModelDocument","BeModelDocument","BeModelDocument","","","",0,*,"","","","null {[]} {[]}
","Document model","Base model for documents.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"BeModelDocument","BeModelDocument.subject","BeModelDocument.subject","","","",1,1,"","","","https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/BeModelPatient {[]} {[]}
","Subject","Patient/subject information","","","","","","","","","",,,,,"",,,,"BeModelDocument.subject",1,1,"",""
"BeModelDocument","BeModelDocument.documentType","BeModelDocument.documentType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Document type","Type of the document, e.g. report, discharge letter, etc.","","","","","","","","","",,,,,"",,,,"BeModelDocument.documentType",1,1,"",""
"BeModelDocument","BeModelDocument.status","BeModelDocument.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of the resource","Status of the resource","","","","","","","","","",,,,,"",,,,"BeModelDocument.status",1,1,"",""
"BeModelDocument","BeModelDocument.identifier","BeModelDocument.identifier","","","",1,*,"","","","Identifier {[]} {[]}
","Business identifier for the document","Business identifier for the document","","","","","","","","","",,,,,"",,,,"BeModelDocument.identifier",1,*,"",""
"BeModelDocument","BeModelDocument.recordedDate","BeModelDocument.recordedDate","","","",1,1,"","","","dateTime {[]} {[]}
","The date when the document was last updated","The date when the document was last updated","","","","","","","","","",,,,,"",,,,"BeModelDocument.recordedDate",1,1,"",""
"BeModelDocument","BeModelDocument.author[x]","BeModelDocument.author[x]","","","",1,1,"","","","Practitioner {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner]]} {[]}
Organization {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization]]} {[]}","Author","Author(s) by whom the resource was/were authored. Multiple authors could be provided.","","","","","","","","","",,,,,"",,,,"BeModelDocument.author[x]",1,1,"",""
"BeModelDocument","BeModelDocument.presentedForm","BeModelDocument.presentedForm","","","",0,*,"","","","Attachment {[]} {[]}
","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","","","","","","","","","",,,,,"",,,,"BeModelDocument.presentedForm",0,*,"",""
"BeModelDocument","BeModelDocument.documentTitle","BeModelDocument.documentTitle","","","",1,1,"","","","string {[]} {[]}
","Document title","Document title","","","","","","","","","",,,,,"",,,,"BeModelDocument.documentTitle",1,1,"",""
"BeModelDocument","BeModelDocument.section","BeModelDocument.section","","","",0,1,"","","","* {[]} {[]}
","Sections","Sections","","","","","","","","","",,,,,"",,,,"BeModelDocument.section",0,1,"",""
"BeModelDocument","BeModelDocument.section.subsection","BeModelDocument.section.subsection","","","",0,*,"","","","","subsection","subsection","","","","","","","","","",,,,,"",,,,"BeModelDocument.section.subsection",0,*,"",""
"BeModelRelatedPerson","BeModelRelatedPerson","BeModelRelatedPerson","","","",0,*,"","","","null {[]} {[]}
","Related Person","Related Person model.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"BeModelRelatedPerson","BeModelRelatedPerson.subject","BeModelRelatedPerson.subject","","","",1,1,"","","","https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/BeModelPatient {[]} {[]}
","Subject","Patient/subject information","","","","","","","","","",,,,,"",,,,"BeModelRelatedPerson.subject",1,1,"",""
"BeModelRelatedPerson","BeModelRelatedPerson.relatedperson","BeModelRelatedPerson.relatedperson","","","",1,1,"","","","https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/BeModelPatient {[]} {[]}
","Related person","A person related to the patient/subject, such as a family member or guardian.","","","","","","","","","",,,,,"",,,,"BeModelRelatedPerson.relatedperson",1,1,"",""
"BeModelRelatedPerson","BeModelRelatedPerson.relationship","BeModelRelatedPerson.relationship","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Relationship to subject","The relationship of the related person to the patient/subject. This can include roles such as mother, father, guardian, etc.","","","","","","","","","",,,,,"",,,,"BeModelRelatedPerson.relationship",1,1,"",""
